,LapTimeZScore,IsPitLap,Compound,TyreLife,FreshTyre,LapNumber,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,CompoundNumeric
0,-0.18232046739413968,False,C3,1,True,1,28.9,52,991.7,False,34.6,111,2.0,3
1,-0.14245431135272965,False,C3,2,True,2,28.9,51,991.5,False,34.6,149,4.1,3
2,-0.12020605996418005,False,C3,3,True,3,28.9,50,991.5,False,34.7,105,4.5,3
3,-0.04250658303361166,False,C3,4,True,4,29.0,50,991.4,False,34.8,108,4.0,3
4,-0.009868285311323435,False,C3,5,True,5,29.1,50,991.5,False,34.7,112,6.4,3
5,-0.014837437905721491,False,C3,6,True,6,28.9,50,991.2,False,34.7,110,6.6,3
6,-0.07266030445870246,False,C3,7,True,7,28.8,51,991.4,False,35.1,104,6.0,3
7,-0.014385696760775776,False,C3,8,True,8,28.9,50,991.5,False,35.2,113,5.3,3
8,-0.06159264640754447,False,C3,9,True,9,29.0,50,991.4,False,35.3,112,7.5,3
9,-0.05255782350864139,False,C3,10,True,10,29.1,51,991.2,False,35.6,99,7.0,3
10,-0.042280712461139604,False,C3,11,True,11,29.2,51,991.4,False,35.8,104,6.0,3
11,0.006055590047992574,False,C3,12,True,12,29.2,50,991.2,False,36.0,112,3.2,3
12,-0.031890666127400984,True,C3,13,True,13,29.3,48,991.4,False,36.4,124,5.3,3
13,2.163232492447384,False,C2,1,True,14,29.5,49,991.0,False,36.4,103,7.0,2
14,-0.060237422972708926,False,C2,2,True,15,29.5,50,991.0,False,36.2,94,6.8,2
15,-0.1188508365293445,False,C2,3,True,16,29.6,50,991.2,False,36.2,121,5.5,2
16,-0.05357424108476805,False,C2,4,True,17,29.4,49,991.0,False,35.6,101,5.6,2
17,1.8930912877701769,False,C2,5,True,18,29.4,49,991.0,False,35.6,92,4.9,2
18,2.1697827390490896,False,C2,9,True,22,29.9,47,990.7,False,36.3,109,4.5,2
19,-0.1783677323758699,False,C2,13,True,26,29.8,49,990.5,False,35.9,114,5.4,2
20,-0.16402495102386147,False,C2,14,True,27,29.7,50,990.4,False,35.3,108,6.0,2
21,-0.16029808657806374,False,C2,15,True,28,29.6,49,990.5,False,35.9,111,5.8,2
22,-0.21597518269255456,False,C2,16,True,29,29.8,49,990.5,False,35.8,112,5.3,2
23,-0.20027717790571062,False,C2,17,True,30,29.8,48,990.4,False,36.4,113,5.5,2
24,-0.17464086793007216,False,C2,18,True,31,29.8,48,990.2,False,35.7,109,5.1,2
25,-0.18288514382532223,False,C2,19,True,32,29.9,49,990.2,False,35.7,116,6.3,2
26,-0.13963092919682174,False,C2,20,True,33,29.6,48,990.4,False,35.6,119,6.1,2
27,-0.19372693130400495,False,C2,21,True,34,29.7,48,990.2,False,36.7,116,6.9,2
28,-0.18841897285089962,True,C2,22,True,35,29.4,48,990.2,False,36.8,101,6.6,2
29,2.795670095370614,False,C3,1,True,36,29.5,49,990.2,False,36.5,115,7.3,3
30,-0.3858298531919366,False,C3,2,True,37,29.5,49,990.2,False,36.0,105,5.3,3
31,-0.3101632114136215,False,C3,3,True,38,29.3,49,990.2,False,35.8,107,5.8,3
32,-0.2959333653478483,False,C3,4,True,39,29.4,50,990.2,False,35.7,108,5.6,3
33,-0.3217955458959588,False,C3,5,True,40,29.6,49,990.0,False,36.6,150,7.0,3
34,-0.3252965397692845,False,C3,6,True,41,30.1,47,990.2,False,37.1,115,5.1,3
35,-0.3328632039471152,False,C3,7,True,42,30.4,46,990.2,False,37.5,108,4.6,3
36,-0.3592900609264083,False,C3,8,True,43,30.6,45,989.9,False,37.3,108,6.0,3
37,-0.28768908945259986,False,C3,9,True,44,30.3,45,990.0,False,37.5,103,8.5,3
38,-0.3355736508167863,False,C3,10,True,45,30.3,46,990.0,False,37.5,99,8.6,3
39,-0.3402039975524755,False,C3,11,True,46,30.5,46,990.0,False,37.5,130,5.4,3
40,-0.32744231020777304,False,C3,12,True,47,30.5,46,990.0,False,37.2,104,6.5,3
41,-0.3033870942394438,False,C3,13,True,48,30.5,47,990.0,False,36.9,142,4.6,3
42,-0.30801744097513134,False,C3,14,True,49,30.6,46,990.0,False,37.2,106,4.5,3
43,-0.2402562692333575,False,C3,15,True,50,30.5,46,989.9,False,36.7,100,4.3,3
44,-0.31682639330156237,False,C3,16,True,51,30.4,46,990.0,False,36.8,106,5.8,3
45,-0.28531744844163764,False,C3,17,True,52,30.6,46,990.2,False,37.7,109,5.5,3
46,-0.30045077679730064,False,C3,18,True,53,30.7,46,990.0,False,38.1,110,5.3,3
47,-0.3150194287217811,False,C3,19,True,54,30.5,46,990.0,False,38.1,119,5.1,3
48,-0.2578741738862179,False,C3,20,True,55,30.5,45,989.9,False,37.9,99,4.4,3
49,-0.2601328796109449,False,C3,21,True,56,30.2,45,989.7,False,37.8,102,5.0,3
50,0.2705176556313311,False,C3,1,True,1,28.9,52,991.7,False,34.6,111,2.0,3
51,-0.17072050769385688,False,C3,2,True,2,28.9,51,991.5,False,34.6,149,4.1,3
52,-0.27224933002028245,False,C3,3,True,3,28.9,50,991.5,False,34.7,105,4.5,3
53,-0.27575032389360815,False,C3,4,True,4,29.0,50,991.5,False,34.7,106,5.8,3
54,0.04769633588712936,False,C3,5,True,5,29.1,50,991.5,False,34.7,112,6.4,3
55,-0.1776095601542714,False,C3,6,True,6,28.9,50,991.2,False,34.7,110,6.6,3
56,-0.2720234594478104,False,C3,7,True,7,28.8,51,991.4,False,35.1,104,6.0,3
57,-0.15999165550140937,False,C3,8,True,8,28.9,50,991.2,False,35.3,106,5.3,3
58,-0.11222002942345813,False,C3,9,True,9,29.0,50,991.4,False,35.3,112,7.5,3
59,-0.2013259702638918,False,C3,10,True,10,29.1,51,991.2,False,35.6,99,7.0,3
60,-0.1902583122127354,True,C3,11,True,11,29.1,51,991.4,False,35.9,103,4.5,3
61,1.9125967175069993,False,C2,2,False,12,29.3,48,991.4,False,36.0,106,4.9,2
62,-0.24898466105560618,False,C2,3,False,13,29.5,49,991.0,False,36.4,94,4.4,2
63,-0.25632545466096646,False,C2,4,False,14,29.5,49,991.0,False,36.4,103,7.0,2
64,-0.23023740354038227,False,C2,5,False,15,29.5,50,991.0,False,36.2,94,6.8,2
65,-0.2410791910190666,False,C2,6,False,16,29.5,50,991.0,False,36.0,107,4.4,2
66,-0.2739433593138269,False,C2,7,False,17,29.5,49,991.0,False,35.4,106,4.5,2
67,2.5370159151074527,False,C2,8,False,18,29.4,48,991.0,False,35.7,102,7.1,2
68,3.950175151782161,False,C2,9,False,19,29.5,48,991.0,False,35.5,104,5.9,2
69,2.5338537270928376,False,C2,12,False,22,29.9,47,990.7,False,36.3,109,4.5,2
70,-0.2033588054161451,False,C2,16,False,26,29.8,49,990.5,False,35.9,114,5.4,2
71,-0.29133539339421527,False,C2,17,False,27,29.7,50,990.4,False,35.3,108,6.0,2
72,-0.197373235245622,False,C2,18,False,28,29.6,49,990.5,False,35.9,111,5.8,2
73,-0.35717666526997427,False,C2,19,False,29,29.8,49,990.5,False,35.8,112,5.3,2
74,-0.2906577816767991,False,C2,20,False,30,29.8,48,990.4,False,36.4,113,5.5,2
75,-0.3366224431749691,False,C2,21,False,31,29.8,48,990.2,False,35.7,109,5.1,2
76,-0.33086274357691803,True,C2,22,False,32,29.6,49,990.5,False,35.6,124,4.6,2
77,2.5716870479819924,False,C2,2,False,33,29.6,47,990.2,False,36.2,95,5.8,2
78,-0.39196073343075105,False,C2,3,False,34,29.7,48,990.2,False,36.7,116,6.9,2
79,-0.415677143540373,False,C2,4,False,35,29.5,48,990.2,False,36.6,99,8.1,2
80,-0.39252540986193196,False,C2,5,False,36,29.6,49,990.2,False,36.5,88,6.3,2
81,-0.3970428213113843,False,C2,6,False,37,29.3,49,990.2,False,35.9,105,5.4,2
82,-0.32860403785219267,False,C2,7,False,38,29.3,49,990.2,False,35.8,107,5.8,2
83,-0.39964033289481854,False,C2,8,False,39,29.4,49,990.2,False,35.8,100,5.5,2
84,-0.4077716735038318,False,C2,9,False,40,29.8,48,990.0,False,36.9,106,5.6,2
85,-0.38292591053184794,False,C2,10,False,41,30.1,47,990.2,False,37.1,115,5.1,2
86,-0.37185825248069154,False,C2,11,False,42,30.4,46,990.2,False,37.5,81,2.2,2
87,-0.3875562572675355,False,C2,12,False,43,30.6,45,990.0,False,37.3,95,7.9,2
88,-0.42934231317496363,False,C2,13,False,44,30.3,46,990.0,False,37.5,99,8.6,2
89,-0.35424034782782954,False,C2,14,False,45,30.4,46,990.0,False,37.5,100,6.6,2
90,-0.3941065038692412,False,C2,15,False,46,30.5,46,990.2,False,37.5,105,3.7,2
91,-0.3741169582054169,False,C2,16,False,47,30.5,47,990.0,False,36.9,142,4.6,2
92,-0.41387017896059175,False,C2,17,False,48,30.6,47,990.0,False,37.2,127,4.1,2
93,-0.43408559519688805,False,C2,18,False,49,30.5,46,990.0,False,36.8,101,3.7,2
94,-0.4453791238205165,False,C2,19,False,50,30.4,46,990.0,False,36.8,106,5.8,2
95,-0.35107815981321433,False,C2,20,False,51,30.5,46,990.0,False,37.2,95,4.6,2
96,-0.30511349831504275,False,C2,21,False,52,30.6,46,990.0,False,38.1,106,4.8,2
97,-0.20753741100688855,False,C2,22,False,53,30.6,46,990.0,False,38.1,105,5.3,2
98,-0.25474436065365724,False,C2,23,False,54,30.5,45,989.9,False,37.9,99,4.4,2
99,-0.4899885618838509,False,C2,24,False,55,30.3,45,990.0,False,37.9,102,4.6,2
100,-0.4042706796305061,False,C2,25,False,56,30.1,46,990.0,False,37.7,107,7.8,2
101,0.46363097188011937,False,C3,1,True,1,28.9,52,991.7,False,34.6,111,2.0,3
102,-0.027637523247745203,False,C3,2,True,2,28.9,51,991.5,False,34.6,149,4.1,3
103,-0.10703102947185801,False,C3,3,True,3,28.9,50,991.5,False,34.7,105,4.5,3
104,-0.08342755464847286,False,C3,4,True,4,29.0,50,991.5,False,34.7,106,5.8,3
105,0.04215648364628198,False,C3,5,True,5,29.1,50,991.5,False,34.7,112,6.4,3
106,-0.07518327875322439,False,C3,6,True,6,28.9,50,991.2,False,34.7,110,6.6,3
107,-0.07676437276053198,False,C3,7,True,7,28.8,51,991.4,False,35.1,104,6.0,3
108,-0.038705181298901596,False,C3,8,True,8,28.9,50,991.5,False,35.2,113,5.3,3
109,-0.027072846816564265,False,C3,9,True,9,29.0,50,991.4,False,35.3,112,7.5,3
110,-0.010923100884774594,False,C3,10,True,10,29.1,51,991.2,False,35.6,99,7.0,3
111,0.00070923359756434,False,C3,11,True,11,29.1,51,991.4,False,35.9,103,4.5,3
112,0.01234156807990167,False,C3,12,True,12,29.2,50,991.2,False,36.0,112,3.2,3
113,0.03718733105188553,False,C3,13,True,13,29.3,48,991.4,False,36.4,124,5.3,3
114,-0.06863303215151874,True,C3,14,True,14,29.5,49,991.0,False,36.4,103,7.0,3
115,2.116664756520709,False,C2,1,True,15,29.5,50,991.0,False,36.2,94,6.8,2
116,-0.16553150774225675,False,C2,2,True,16,29.5,50,991.0,False,36.0,107,4.4,2
117,-0.10217481216369678,False,C2,3,True,17,29.4,49,991.0,False,35.6,101,5.6,2
118,1.9129295001504398,False,C2,4,True,18,29.4,49,991.0,False,35.6,92,4.9,2
119,2.239199542087085,False,C2,8,True,22,29.9,47,990.7,False,36.3,109,4.5,2
120,-0.11595291708452425,False,C2,12,True,26,29.8,49,990.5,False,35.9,114,5.4,2
121,-0.18168125367404642,False,C2,13,True,27,29.7,50,990.4,False,35.3,108,6.0,2
122,-0.19658871145723578,False,C2,14,True,28,29.6,49,990.5,False,35.9,111,5.8,2
123,-0.1248748046971921,False,C2,15,True,29,29.8,49,990.5,False,35.8,112,5.3,2
124,-0.0031305661344702296,False,C2,16,True,30,29.8,48,990.4,False,36.4,113,5.5,2
125,-0.19128075300413044,False,C2,17,True,31,29.8,48,990.2,False,35.7,109,5.1,2
126,-0.13334495116491424,False,C2,18,True,32,29.9,49,990.2,False,35.7,116,6.3,2
127,-0.15514146140851814,False,C2,19,True,33,29.6,48,990.4,False,35.6,119,6.1,2
128,-0.2058494049286125,False,C2,20,True,34,29.7,48,990.2,False,36.7,116,6.9,2
129,-0.16666086060462024,False,C2,21,True,35,29.4,48,990.2,False,36.8,101,6.6,2
130,-0.13232853358878757,False,C2,22,True,36,29.5,49,990.2,False,36.5,115,7.3,2
131,-0.19884741718196275,False,C2,23,True,37,29.5,49,990.2,False,36.0,105,5.3,2
132,-0.21996631570814887,True,C2,24,True,38,29.3,49,990.2,False,35.8,107,5.8,2
133,1.990177235936064,False,C3,1,True,39,29.4,49,990.2,False,35.8,100,5.5,3
134,-0.3683632818226343,False,C3,2,True,40,29.6,49,990.0,False,36.6,150,7.0,3
135,-0.35131005360095474,False,C3,3,True,41,30.1,47,990.2,False,37.1,115,5.1,3
136,-0.42471798965454444,False,C3,4,True,42,30.4,46,990.2,False,37.5,81,2.2,3
137,-0.3971617798128895,False,C3,5,True,43,30.6,45,989.9,False,37.3,108,6.0,3
138,-0.43533390656075516,False,C3,6,True,44,30.3,45,990.0,False,37.5,103,8.5,3
139,-0.35097124774224586,False,C3,7,True,45,30.4,46,990.0,False,37.5,100,6.6,3
140,-0.35153592417342683,False,C3,8,True,46,30.5,46,990.0,False,37.5,130,5.4,3
141,-0.3932090447946181,False,C3,9,True,47,30.5,46,990.0,False,37.2,104,6.5,3
142,-0.3812379044535719,False,C3,10,True,48,30.6,47,990.0,False,37.2,127,4.1,3
143,-0.3769463635765932,False,C3,11,True,49,30.6,46,990.0,False,37.2,106,4.5,3
144,-0.3038772333817124,False,C3,12,True,50,30.5,46,989.9,False,36.7,100,4.3,3
145,-0.32827125520875217,False,C3,13,True,51,30.5,46,990.0,False,37.2,95,4.6,3
146,-0.28942151674346717,False,C3,14,True,52,30.6,46,990.2,False,37.7,109,5.5,3
147,-0.3138155385705069,False,C3,15,True,53,30.7,46,990.0,False,38.1,110,5.3,3
148,-0.3042160392404213,False,C3,16,True,54,30.5,46,990.0,False,38.1,119,5.1,3
149,-0.3370802075351816,False,C3,17,True,55,30.5,45,989.9,False,37.9,99,4.4,3
150,-0.2987951455010791,False,C3,18,True,56,30.2,45,989.7,False,37.8,102,5.0,3
151,0.499158762337413,False,C2,1,True,1,28.9,52,991.5,False,34.6,92,3.9,2
152,-0.12006541209616858,False,C2,2,True,2,28.9,51,991.5,False,34.6,149,4.1,2
153,-0.20341165333855118,False,C2,3,True,3,28.9,50,991.5,False,34.7,105,4.5,2
154,-0.19889424188910046,False,C2,4,True,4,29.0,50,991.5,False,34.7,106,5.8,2
155,-0.15394599796705713,False,C2,5,True,5,29.0,50,991.5,False,34.6,103,7.0,2
156,-0.20295991219360707,False,C2,6,True,6,28.9,50,991.2,False,34.7,110,6.6,2
157,-0.2292738338866617,False,C2,7,True,7,28.8,51,991.4,False,35.1,104,6.0,2
158,-0.18827832498288818,False,C2,8,True,8,28.9,50,991.2,False,35.3,106,5.3,2
159,-0.20679971192564003,False,C2,9,True,9,29.0,50,991.4,False,35.3,112,7.5,2
160,-0.1848902663957993,False,C2,10,True,10,29.1,51,991.2,False,35.6,99,7.0,2
161,-0.18150220780871207,False,C2,11,True,11,29.1,51,991.4,False,35.9,103,4.5,2
162,-0.16444897958703097,False,C2,12,True,12,29.3,48,991.4,False,36.0,106,4.9,2
163,-0.16241614443477767,False,C2,13,True,13,29.3,48,991.4,False,36.4,124,5.3,2
164,-0.2641708373336769,False,C2,14,True,14,29.5,49,991.0,False,36.4,103,7.0,2
165,-0.2595404905979877,False,C2,15,True,15,29.5,50,991.0,False,36.2,94,6.8,2
166,-0.1911017071387961,False,C2,16,True,16,29.5,50,991.0,False,36.0,107,4.4,2
167,-0.21030070579896573,False,C2,17,True,17,29.4,49,991.0,False,35.6,101,5.6,2
168,1.9097204874286868,True,C2,18,True,18,29.4,49,991.0,False,35.6,92,4.9,2
169,4.826951866198316,False,C3,3,True,21,30.0,47,990.7,False,36.7,99,6.0,3
170,3.6637184179645192,True,C3,4,True,22,29.9,47,990.7,False,36.3,109,4.5,3
171,3.868244221338443,False,C2,3,True,25,29.8,49,990.7,False,36.2,108,6.3,2
172,-0.08957288481237051,False,C2,4,True,26,29.8,49,990.5,False,35.9,114,5.4,2
173,-0.14908978065889592,False,C2,5,True,27,29.7,50,990.4,False,35.3,108,6.0,2
174,-0.321654898027949,False,C2,6,True,28,29.6,49,990.5,False,35.9,111,5.8,2
175,-0.3030205757989603,False,C2,7,True,29,29.8,48,990.4,False,36.3,110,6.1,2
176,-0.26191213160894994,False,C2,8,True,30,29.8,48,990.4,False,36.4,113,5.5,2
177,-0.30934495182819227,False,C2,9,True,31,29.8,48,990.2,False,35.7,109,5.1,2
178,-0.3031335110851971,False,C2,10,True,32,29.6,49,990.5,False,35.6,124,4.6,2
179,-0.3424349906954262,False,C2,11,True,33,29.6,48,990.4,False,35.6,119,6.1,2
180,-0.35327677817410896,False,C2,12,True,34,29.7,48,990.2,False,36.7,116,6.9,2
181,-0.3632150833629035,False,C2,13,True,35,29.5,48,990.2,False,36.6,99,8.1,2
182,-0.346387725713696,False,C2,14,True,36,29.6,49,990.2,False,36.5,88,6.3,2
183,-0.37541209427642336,False,C2,15,True,37,29.5,49,990.2,False,36.0,105,5.3,2
184,-0.37575090013513224,False,C2,16,True,38,29.3,49,990.2,False,35.8,107,5.8,2
185,-0.3597140894895778,False,C2,17,True,39,29.4,49,990.2,False,35.8,100,5.5,2
186,-0.4141488974554699,False,C2,18,True,40,29.6,49,990.0,False,36.6,150,7.0,2
187,-0.3844469171753264,False,C2,19,True,41,30.1,47,990.2,False,37.1,115,5.1,2
188,-0.4139230268829978,False,C2,20,True,42,30.4,46,990.2,False,37.5,81,2.2,2
189,-0.40511407455656684,False,C2,21,True,43,30.6,45,990.0,False,37.3,95,7.9,2
190,-0.40319417469055036,False,C2,22,True,44,30.3,45,990.0,False,37.5,103,8.5,2
191,-0.48529812778433423,False,C2,23,True,45,30.4,46,990.0,False,37.5,100,6.6,2
192,-0.4610170412435313,False,C2,24,True,46,30.5,46,990.2,False,37.5,105,3.7,2
193,-0.4296210316698418,False,C2,25,True,47,30.5,46,990.0,False,37.2,104,6.5,2
194,-0.48258768091466314,False,C2,26,True,48,30.6,47,990.0,False,37.2,127,4.1,2
195,-0.4657603232654557,False,C2,27,True,49,30.5,46,990.0,False,36.8,101,3.7,2
196,-0.4686966407075988,False,C2,28,True,50,30.4,46,990.0,False,36.8,106,5.8,2
197,-0.507998120317828,False,C2,29,True,51,30.5,46,990.0,False,37.2,95,4.6,2
198,-0.4641792292581481,False,C2,30,True,52,30.6,46,990.0,False,38.1,106,4.8,2
199,-0.45559614750418914,False,C2,31,True,53,30.6,46,990.0,False,38.1,105,5.3,2
200,-0.4331220255431675,False,C2,32,True,54,30.5,46,990.0,False,38.1,119,5.1,2
201,-0.2771583952508498,False,C2,33,True,55,30.3,45,990.0,False,37.9,102,4.6,2
202,-0.4400110780035804,False,C2,34,True,56,30.1,46,990.0,False,37.7,107,7.8,2
203,0.7209404693351612,False,C3,1,True,1,28.9,52,991.5,False,34.6,92,3.9,3
204,0.11831778197831333,False,C3,2,True,2,28.9,51,991.5,False,34.6,149,4.1,3
205,0.03011532342776951,False,C3,3,True,3,28.9,50,991.5,False,34.7,105,4.5,3
206,0.1177531055471308,False,C3,4,True,4,29.0,50,991.5,False,34.7,106,5.8,3
207,0.09821530102825227,False,C3,5,True,5,29.1,50,991.5,False,34.7,112,6.4,3
208,-0.008395609178804993,False,C3,6,True,6,28.9,50,991.2,False,34.7,110,6.6,3
209,-0.04758415350279887,False,C3,7,True,7,28.8,51,991.4,False,35.1,104,6.0,3
210,0.09302027786138375,False,C3,8,True,8,28.9,50,991.2,False,35.3,106,5.3,3
211,0.0673839678857453,False,C3,9,True,9,29.0,50,991.4,False,35.3,112,7.5,3
212,0.04242526962752461,False,C3,10,True,10,29.1,51,991.2,False,35.6,99,7.0,3
213,0.047394422221922666,False,C3,11,True,11,29.1,51,991.4,False,35.9,103,4.5,3
214,0.008770554329111334,False,C3,12,True,12,29.2,50,991.2,False,36.0,112,3.2,3
215,0.08251729624140831,False,C3,13,True,13,29.3,48,991.4,False,36.4,124,5.3,3
216,0.01769244194177758,False,C3,14,True,14,29.5,49,991.0,False,36.4,103,7.0,3
217,-0.04735828293032521,False,C3,15,True,15,29.5,50,991.0,False,36.2,94,6.8,3
218,-0.06147519370986157,False,C3,16,True,16,29.6,50,991.2,False,36.2,121,5.5,3
219,0.01645015379317887,False,C3,17,True,17,29.4,49,991.0,False,35.6,101,5.6,3
220,1.4115397446700793,True,C3,18,True,18,29.4,49,991.0,False,35.6,92,4.9,3
221,2.324621533890492,False,C2,4,True,22,29.9,47,990.7,False,36.3,109,4.5,2
222,-0.041824453904747816,False,C2,8,True,26,29.8,49,990.5,False,35.9,114,5.4,2
223,-0.1155711958170464,False,C2,9,True,27,29.7,50,990.4,False,35.3,108,6.0,2
224,-0.171925903648955,False,C2,10,True,28,29.6,49,990.5,False,35.9,111,5.8,2
225,-0.09162891513495237,False,C2,11,True,29,29.8,49,990.5,False,35.8,112,5.3,2
226,-0.1706836155003563,False,C2,12,True,30,29.8,48,990.4,False,36.4,113,5.5,2
227,-0.12054034841144286,False,C2,13,True,31,29.8,48,990.2,False,35.7,109,5.1,2
